match-id,team-name,innings,name,batting-position,over-batsman,runs-scored,balls-played,dots,ones,twos,threes,fours,sixes,wicket-method,balls-bowled,maiden-overs,runs-given,wickets,extras,fall-of-wicket-score,fall-of-wicket-overs,fall-of-wicket-no,fall-of-wicket-bowler
743953,New Zealand,2,L Ronchi,6,9.2,5,4,2,1,0,0,1,0,caught,0,0,0,0,0,101,9.6,5,BA Stokes
743953,New Zealand,2,MJ Santner,7,10.1,9,13,6,5,2,0,0,0,bowled,24,0,28,2,0,131,14.3,6,MA Wood
743953,New Zealand,2,NL McCullum,8,14.4,3,10,7,1,1,0,0,0,caught,24,0,45,0,1,135,16.2,9,DJ Willey
743953,New Zealand,2,TG Southee,9,14.6,0,1,1,0,0,0,0,0,caught,24,0,44,1,1,131,14.6,8,MA Wood
743953,New Zealand,2,MJ McClenaghan,11,16.3,0,1,1,0,0,0,0,0,caught,24,0,36,2,1,135,16.3,10,DJ Willey
743953,New Zealand,2,MJ Henry,10,15.1,0,0,0,0,0,0,0,0,0,24,0,32,1,0,0,0.0,0,0
743953,England,1,ST Finn,0,0.0,0,0,0,0,0,0,0,0,0,24,0,29,0,0,0,0.0,0,0
743953,England,1,MA Wood,0,0.0,0,0,0,0,0,0,0,0,0,18,0,26,3,0,0,0.0,0,0
754039,New Zealand,1,AP Devcich,1,0.1,21,20,10,6,0,1,3,0,bowled,24,0,16,2,0,49,6.6,1,Mohammad Hafeez
754039,New Zealand,1,KS Williamson,2,0.1,32,31,14,12,1,0,3,1,bowled,0,0,0,0,0,58,9.6,3,Shahid Afridi
754039,New Zealand,1,DG Brownlie,3,7.1,0,2,2,0,0,0,0,0,lbw,0,0,0,0,0,50,7.3,2,Shahid Afridi
754039,New Zealand,1,LRPL Taylor,4,7.4,7,13,6,7,0,0,0,0,lbw,0,0,0,0,0,78,12.5,4,Raza Hasan
754039,New Zealand,1,TWM Latham,5,10.1,26,22,8,8,3,0,3,0,caught,0,0,0,0,0,116,16.4,5,Umar Gul
754039,New Zealand,1,L Ronchi,6,12.6,35,19,5,7,4,0,1,2,caught,0,0,0,0,0,127,17.6,6,Sohail Tanvir
754039,New Zealand,1,JDS Neesham,7,16.5,7,4,0,3,0,0,1,0,0,18,0,23,3,2,0,0.0,0,0
754039,New Zealand,1,DL Vettori,8,18.1,0,3,3,0,0,0,0,0,bowled,18,0,26,1,1,127,18.3,7,Umar Gul
754039,New Zealand,1,NL McCullum,9,18.4,4,3,0,2,1,0,0,0,run out,18,0,16,0,0,135,19.1,8,Sohail Tanvir
754039,New Zealand,1,KD Mills,10,19.2,6,3,0,2,0,0,1,0,0,24,0,25,3,0,0,0.0,0,0
754039,Pakistan,2,Sarfraz Ahmed,1,0.1,1,3,2,1,0,0,0,0,lbw,0,0,0,0,0,2,0.4,1,AP Devcich
754039,Pakistan,2,Ahmed Shehzad,2,0.1,33,36,10,20,3,1,1,0,bowled,0,0,0,0,0,74,14.1,5,DL Vettori
754039,Pakistan,2,Mohammad Hafeez,3,0.5,9,8,4,1,0,0,2,0,caught and bowled,12,0,20,1,0,18,2.3,2,AP Devcich
754039,Pakistan,2,Haris Sohail,4,2.4,3,9,6,3,0,0,0,0,caught,0,0,0,0,0,24,4.4,3,MJ Henry
754039,Pakistan,2,Saad Nasim,5,4.5,19,21,7,13,0,0,0,1,caught,0,0,0,0,0,64,11.4,4,JDS Neesham
754039,Pakistan,2,Umar Akmal,6,11.5,10,14,6,6,0,0,1,0,bowled,0,0,0,0,0,97,15.5,6,JDS Neesham
754039,Pakistan,2,Shahid Afridi,7,14.2,28,10,1,4,1,0,1,3,caught,24,0,29,2,4,121,17.6,8,JDS Neesham
754039,Pakistan,2,Anwar Ali,8,15.6,2,4,2,2,0,0,0,0,caught,12,0,12,0,1,104,16.5,7,KD Mills
754039,Pakistan,2,Sohail Tanvir,9,16.6,11,7,1,3,0,0,2,0,caught,24,0,30,1,0,127,18.6,10,KD Mills
754039,Pakistan,2,Umar Gul,10,18.1,0,2,2,0,0,0,0,0,caught,24,0,23,2,1,122,18.3,9,KD Mills
754039,Pakistan,2,Raza Hasan,11,18.4,0,0,0,0,0,0,0,0,0,24,0,24,1,0,0,0.0,0,0
754039,New Zealand,1,MJ Henry,0,0.0,0,0,0,0,0,0,0,0,0,12,0,9,1,0,0,0.0,0,0
573672,Bangladesh,1,Tamim Iqbal,1,0.1,50,46,14,23,5,1,2,1,caught,0,0,0,0,0,120,18.3,6,T van der Gugten
573672,Bangladesh,1,Junaid Siddique,2,0.1,0,4,4,0,0,0,0,0,caught,0,0,0,0,0,1,0.5,1,TGJ Gruijters
573672,Bangladesh,1,Shakib Al Hasan,3,0.6,0,3,3,0,0,0,0,0,bowled,24,0,28,2,0,4,1.4,2,MR Swart
573672,Bangladesh,1,Mushfiqur Rahim,4,1.5,2,6,4,2,0,0,0,0,caught,0,0,0,0,0,8,3.1,3,MR Swart
573672,Bangladesh,1,Mahmudullah,5,3.2,41,31,11,11,3,0,6,0,caught,24,0,24,1,0,70,11.4,4,Ahsan Malik
573672,Bangladesh,1,Ziaur Rahman,6,11.5,22,17,5,6,1,0,2,1,caught,0,0,0,0,0,106,16.4,5,T van der Gugten
573672,Bangladesh,1,Nasir Hossain,7,16.5,4,7,4,2,1,0,0,0,bowled,0,0,0,0,0,126,19.4,9,Mudassar Bukhari
573672,Bangladesh,1,Jahurul Islam,8,18.4,2,2,1,0,1,0,0,0,caught,0,0,0,0,0,123,18.6,7,T van der Gugten
573672,Bangladesh,1,Abdur Razzak,9,19.1,2,2,1,0,1,0,0,0,caught,24,1,23,2,0,126,19.2,8,Mudassar Bukhari
573672,Bangladesh,1,Elias Sunny,11,19.5,1,1,0,1,0,0,0,0,run out,24,0,28,1,0,127,19.599999999999998,10,Mudassar Bukhari
573672,Bangladesh,1,Shafiul Islam,10,19.299999999999997,1,1,0,1,0,0,0,0,0,24,0,25,2,1,0,0.0,0,0
573672,Netherlands,2,W Barresi,1,0.1,13,18,13,1,2,0,2,0,bowled,0,0,0,0,0,24,4.6,1,Abdur Razzak
573672,Netherlands,2,MR Swart,2,0.1,61,49,14,25,4,0,4,2,stumped,18,1,18,2,0,112,17.5,7,Mahmudullah
573672,Netherlands,2,TLW Cooper,3,5.1,0,3,3,0,0,0,0,0,bowled,12,0,18,0,0,25,5.4,2,Shakib Al Hasan
573672,Netherlands,2,PW Borren,4,5.5,16,16,9,2,2,0,1,1,caught,18,0,22,0,0,59,10.2,3,Shakib Al Hasan
573672,Netherlands,2,TN de Grooth,5,10.3,7,10,6,3,0,0,1,0,bowled,0,0,0,0,0,72,12.6,4,Elias Sunny
573672,Netherlands,2,ES Szwarczynski,6,13.1,2,3,1,2,0,0,0,0,run out,0,0,0,0,0,77,14.1,5,Elias Sunny
573672,Netherlands,2,Mudassar Bukhari,7,14.2,7,4,2,1,0,0,0,1,caught,12,0,12,2,1,86,15.2,6,Shafiul Islam
573672,Netherlands,2,TGJ Gruijters,8,15.3,3,5,1,3,0,0,0,0,bowled,12,0,5,1,0,114,18.2,8,Shafiul Islam
573672,Netherlands,2,PM Seelaar,9,17.6,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
573672,Netherlands,2,T van der Gugten,10,18.3,12,8,3,2,2,0,0,1,lbw,24,0,18,3,0,127,19.5,9,Abdur Razzak
573672,Netherlands,2,Ahsan Malik,11,19.6,4,1,0,0,0,0,1,0,0,24,0,32,1,0,0,0.0,0,0
733987,Kings XI Punjab,1,V Sehwag,1,0.1,30,23,12,2,1,0,5,1,bowled,0,0,0,0,0,38,5.2,2,BW Hilfenhaus
733987,Kings XI Punjab,1,Mandeep Singh,2,0.1,3,8,5,3,0,0,0,0,caught,0,0,0,0,0,33,4.3,1,MM Sharma
733987,Kings XI Punjab,1,GJ Maxwell,3,4.4,90,38,6,14,2,0,6,8,caught,12,0,20,1,1,182,17.2,4,MM Sharma
733987,Kings XI Punjab,1,DA Miller,4,5.3,47,32,11,13,1,0,5,2,bowled,0,0,0,0,0,173,15.6,3,DR Smith
733987,Kings XI Punjab,1,GJ Bailey,5,16.1,40,13,1,2,1,0,6,2,0,0,0,0,0,0,0,0.0,0,0
733987,Kings XI Punjab,1,MG Johnson,6,17.3,11,6,1,3,0,0,2,0,0,24,0,37,2,0,0,0.0,0,0
733987,Chennai Super Kings,2,DR Smith,1,0.1,4,4,3,0,0,0,1,0,caught,18,0,35,1,1,5,0.4,1,Sandeep Sharma
733987,Chennai Super Kings,2,BB McCullum,2,0.1,33,29,7,15,3,0,3,0,run out,0,0,0,0,0,97,11.6,4,M Kartik
733987,Chennai Super Kings,2,SK Raina,3,0.5,35,27,10,9,4,0,3,1,caught,0,0,0,0,0,56,7.300000000000001,2,GJ Maxwell
733987,Chennai Super Kings,2,RA Jadeja,4,7.4,17,8,1,3,1,0,3,0,bowled,18,0,37,0,0,88,10.5,3,R Dhawan
733987,Chennai Super Kings,2,F du Plessis,5,10.6,52,25,3,10,4,0,7,1,caught,0,0,0,0,0,159,18.1,5,MG Johnson
733987,Chennai Super Kings,2,MS Dhoni,6,12.1,23,20,6,9,4,0,0,1,caught,0,0,0,0,0,167,18.5,6,MG Johnson
733987,Chennai Super Kings,2,M Manhas,7,18.2,8,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0
733987,Chennai Super Kings,2,R Ashwin,8,18.6,11,4,0,1,1,0,2,0,0,12,0,36,0,2,0,0.0,0,0
733987,Chennai Super Kings,2,BW Hilfenhaus,0,0.0,0,0,0,0,0,0,0,0,0,24,0,34,1,2,0,0.0,0,0
733987,Chennai Super Kings,2,IC Pandey,0,0.0,0,0,0,0,0,0,0,0,0,24,0,41,0,0,0,0.0,0,0
733987,Chennai Super Kings,2,MM Sharma,0,0.0,0,0,0,0,0,0,0,0,0,24,0,38,2,0,0,0.0,0,0
733987,Kings XI Punjab,1,Sandeep Sharma,0,0.0,0,0,0,0,0,0,0,0,0,24,0,36,1,1,0,0.0,0,0
733987,Kings XI Punjab,1,M Kartik,0,0.0,0,0,0,0,0,0,0,0,0,24,0,40,0,0,0,0.0,0,0
733987,Kings XI Punjab,1,AR Patel,0,0.0,0,0,0,0,0,0,0,0,0,24,0,28,0,0,0,0.0,0,0
733987,Kings XI Punjab,1,R Dhawan,0,0.0,0,0,0,0,0,0,0,0,0,12,0,22,1,1,0,0.0,0,0
419151,Deccan Chargers,1,HH Gibbs,1,0.1,12,10,6,2,0,0,1,1,bowled,0,0,0,0,0,14,2.3,3,DW Steyn
419151,Deccan Chargers,1,AC Gilchrist,2,0.1,0,1,1,0,0,0,0,0,caught,0,0,0,0,0,1,0.4,1,DW Steyn
419151,Deccan Chargers,1,TL Suman,3,0.5,0,1,1,0,0,0,0,0,caught,0,0,0,0,0,1,0.5,2,DW Steyn
419151,Deccan Chargers,1,RG Sharma,4,0.6,52,45,17,17,3,0,7,0,caught,0,0,0,0,0,133,18.1,6,R Vinay Kumar
419151,Deccan Chargers,1,MD Mishra,5,2.4,41,30,10,13,3,0,1,3,run out,0,0,0,0,0,95,12.3,4,KP Appanna
419151,Deccan Chargers,1,A Symonds,6,12.4,19,20,8,9,1,0,2,0,stumped,24,0,33,1,0,131,17.3,5,A Kumble
419151,Deccan Chargers,1,RJ Harris,7,17.4,13,9,3,3,2,0,0,1,0,23,0,31,2,2,0,0.0,0,0
419151,Deccan Chargers,1,B Sumanth,8,18.2,6,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0
419151,Royal Challengers Bangalore,2,MK Pandey,1,0.1,0,1,1,0,0,0,0,0,caught,0,0,0,0,0,0,0.1,1,RJ Harris
419151,Royal Challengers Bangalore,2,R Dravid,3,0.2,51,35,12,11,3,0,8,0,caught,0,0,0,0,0,74,10.3,2,A Symonds
419151,Royal Challengers Bangalore,2,JH Kallis,2,0.1,27,37,15,19,2,0,1,0,caught,24,0,40,0,0,95,13.3,3,PP Ojha
419151,Royal Challengers Bangalore,2,RV Uthappa,4,10.4,34,20,2,12,2,0,0,3,bowled,0,0,0,0,0,134,18.1,7,Harmeet Singh
419151,Royal Challengers Bangalore,2,LRPL Taylor,5,13.4,1,5,3,1,0,0,0,0,bowled,0,0,0,0,0,101,14.5,4,RP Singh
419151,Royal Challengers Bangalore,2,V Kohli,6,14.6,3,4,2,1,1,0,0,0,caught,12,0,16,0,0,104,15.3,5,PP Ojha
419151,Royal Challengers Bangalore,2,CL White,7,15.4,4,3,1,0,2,0,0,0,caught,0,0,0,0,0,110,16.2,6,RP Singh
419151,Royal Challengers Bangalore,2,R Vinay Kumar,8,16.3,4,8,5,0,2,0,0,0,bowled,18,0,19,1,0,137,19.4,9,RJ Harris
419151,Royal Challengers Bangalore,2,DW Steyn,9,18.2,0,1,1,0,0,0,0,0,lbw,24,0,16,3,2,134,18.2,8,Harmeet Singh
419151,Royal Challengers Bangalore,2,A Kumble,10,18.3,2,4,2,2,0,0,0,0,0,24,0,25,1,1,0,0.0,0,0
419151,Royal Challengers Bangalore,2,KP Appanna,11,19.5,1,1,0,1,0,0,0,0,run out,18,0,26,0,1,137,19.5,10,RJ Harris
419151,Deccan Chargers,1,RP Singh,0,0.0,0,0,0,0,0,0,0,0,0,24,0,19,2,2,0,0.0,0,0
419151,Deccan Chargers,1,PP Ojha,0,0.0,0,0,0,0,0,0,0,0,0,24,0,22,2,0,0,0.0,0,0
419151,Deccan Chargers,1,Harmeet Singh,0,0.0,0,0,0,0,0,0,0,0,0,24,0,22,2,2,0,0.0,0,0
881723,Bangladesh,1,Ayasha Rahman,1,0.1,31,31,11,14,4,0,2,0,caught,0,0,0,0,0,53,10.5,2,S Laomi
881723,Bangladesh,1,Sharmin Akhter,2,0.1,12,16,7,7,1,1,0,0,run out,0,0,0,0,0,37,6.5,1,S Tippoch
881723,Bangladesh,1,Shaila Sharmin,3,6.6,17,32,18,11,3,0,0,0,run out,12,0,8,1,1,74,14.6,4,S Laomi
881723,Bangladesh,1,Rumana Ahmed,4,10.6,0,5,5,0,0,0,0,0,lbw,18,1,5,2,0,58,12.2,3,S Laomi
881723,Bangladesh,1,Fargana Hoque,5,12.3,23,20,4,13,3,0,1,0,0,0,0,0,0,0,0,0.0,0,0
881723,Bangladesh,1,Ritu Moni,6,15.1,9,13,6,4,1,1,0,0,bowled,6,0,0,2,1,101,19.2,5,N Boochatham
881723,Bangladesh,1,Jahanara Alam,7,19.3,3,3,1,1,1,0,0,0,caught,12,0,3,1,0,105,19.6,6,N Boochatham
881723,Thailand,2,N Chaiwai,1,0.1,7,22,16,5,1,0,0,0,caught,0,0,0,0,0,12,6.5,2,Rumana Ahmed
881723,Thailand,2,S Saengsakaorat,2,0.1,0,1,1,0,0,0,0,0,lbw,0,0,0,0,0,1,0.6,1,Jahanara Alam
881723,Thailand,2,S Tippoch,3,1.1,5,23,19,3,1,0,0,0,stumped,12,0,9,0,1,18,8.4,3,Rumana Ahmed
881723,Thailand,2,C Sutthiruang,4,6.6,13,18,10,5,2,0,1,0,bowled,24,0,16,0,2,32,14.4,10,Fahima Khatun
881723,Thailand,2,N Boochatham,5,8.5,0,2,2,0,0,0,0,0,run out,24,0,22,2,0,18,9.1,4,Shaila Sharmin
881723,Thailand,2,S Saenya,6,9.2,0,4,4,0,0,0,0,0,stumped,0,0,0,0,0,20,9.5,5,Shaila Sharmin
881723,Thailand,2,S Laomi,7,9.6,5,12,9,1,2,0,0,0,caught,24,0,15,2,2,31,12.4,6,Fahima Khatun
881723,Thailand,2,R Sangsoma,8,12.5,0,3,3,0,0,0,0,0,run out,0,0,0,0,0,31,13.3,7,Ritu Moni
881723,Thailand,2,W Liengprasert,9,13.4,0,1,1,0,0,0,0,0,lbw,0,0,0,0,0,31,13.4,8,Ritu Moni
881723,Thailand,2,K Saesong,10,13.5,0,1,1,0,0,0,0,0,bowled,12,0,17,0,0,32,13.5,9,Ritu Moni
881723,Thailand,2,S Lateh,11,13.6,0,1,1,0,0,0,0,0,0,24,0,14,0,4,0,0.0,0,0
881723,Bangladesh,1,Panna Ghosh,0,0.0,0,0,0,0,0,0,0,0,0,18,0,7,0,0,0,0.0,0,0
881723,Bangladesh,1,Salma Khatun,0,0.0,0,0,0,0,0,0,0,0,0,12,1,6,0,0,0,0.0,0,0
881723,Bangladesh,1,Fahima Khatun,0,0.0,0,0,0,0,0,0,0,0,0,10,0,1,2,0,0,0.0,0,0
335984,Rajasthan Royals,1,T Kohli,1,0.1,7,12,10,1,0,0,0,1,caught,0,0,0,0,0,17,2.3,1,GD McGrath
335984,Rajasthan Royals,1,YK Pathan,2,0.1,10,5,1,2,0,0,2,0,run out,13,0,16,0,1,27,3.5,2,B Geeves
335984,Rajasthan Royals,1,SR Watson,3,2.4,21,15,6,5,0,0,4,0,run out,24,0,30,1,1,40,6.2,3,R Bhatia
335984,Rajasthan Royals,1,M Kaif,4,3.6,9,19,9,7,1,0,0,0,caught,0,0,0,0,0,57,10.3,5,R Bhatia
335984,Rajasthan Royals,1,DS Lehmann,5,6.3,1,2,1,1,0,0,0,0,lbw,0,0,0,0,0,47,7.4,4,MF Maharoof
335984,Rajasthan Royals,1,RA Jadeja,6,7.5,30,23,8,9,0,0,2,2,bowled,0,0,0,0,0,93,14.2,7,DL Vettori
335984,Rajasthan Royals,1,M Rawat,7,10.4,2,4,2,2,0,0,0,0,bowled,0,0,0,0,0,71,12.1,6,R Bhatia
335984,Rajasthan Royals,1,D Salunkhe,8,12.2,26,20,7,8,1,0,4,0,0,6,0,10,0,1,0,0.0,0,0
335984,Rajasthan Royals,1,SK Warne,9,14.3,14,13,6,4,1,0,2,0,bowled,12,0,16,0,0,110,17.1,8,MF Maharoof
335984,Rajasthan Royals,1,SK Trivedi,10,17.2,3,7,4,3,0,0,0,0,0,18,0,29,0,3,0,0.0,0,0
335984,Delhi Daredevils,2,G Gambhir,1,0.1,58,46,15,22,1,0,7,1,0,0,0,0,0,0,0,0.0,0,0
335984,Delhi Daredevils,2,V Sehwag,2,0.1,12,4,1,0,0,0,3,0,bowled,0,0,0,0,0,20,1.4,1,SR Watson
335984,Delhi Daredevils,2,S Dhawan,3,1.5,56,41,15,16,2,0,8,0,0,0,0,0,0,0,0,0.0,0,0
335984,Delhi Daredevils,2,GD McGrath,0,0.0,0,0,0,0,0,0,0,0,0,24,1,20,1,1,0,0.0,0,0
335984,Delhi Daredevils,2,B Geeves,0,0.0,0,0,0,0,0,0,0,0,0,24,0,41,0,0,0,0.0,0,0
335984,Delhi Daredevils,2,MF Maharoof,0,0.0,0,0,0,0,0,0,0,0,0,24,0,11,2,0,0,0.0,0,0
335984,Delhi Daredevils,2,R Bhatia,0,0.0,0,0,0,0,0,0,0,0,0,24,0,16,2,1,0,0.0,0,0
335984,Delhi Daredevils,2,DL Vettori,0,0.0,0,0,0,0,0,0,0,0,0,24,0,35,1,0,0,0.0,0,0
335984,Rajasthan Royals,1,MM Patel,0,0.0,0,0,0,0,0,0,0,0,0,18,0,25,0,0,0,0.0,0,0
419117,Deccan Chargers,1,AC Gilchrist,1,0.1,33,12,3,1,2,0,4,2,caught,0,0,0,0,0,43,2.6,1,SJ Srivastava
419117,Deccan Chargers,1,VVS Laxman,2,0.1,10,7,1,4,1,0,1,0,retired hurt,0,0,0,0,0,44,3.3,2,S Sreesanth
419117,Deccan Chargers,1,HH Gibbs,3,3.1,23,23,7,13,1,0,2,0,bowled,0,0,0,0,0,100,10.2,3,Yuvraj Singh
419117,Deccan Chargers,1,A Symonds,4,3.4,53,38,11,19,2,0,3,3,caught,24,0,22,1,0,142,16.4,6,Yuvraj Singh
419117,Deccan Chargers,1,RG Sharma,5,10.3,1,2,1,1,0,0,0,0,run out,18,0,19,1,0,102,10.5,4,Yuvraj Singh
419117,Deccan Chargers,1,Anirudh Singh,6,10.6,0,1,1,0,0,0,0,0,caught,0,0,0,0,0,112,11.4,5,Bipul Sharma
419117,Deccan Chargers,1,TL Suman,7,11.5,26,22,7,12,0,0,2,1,run out,0,0,0,0,0,163,19.2,8,S Sreesanth
419117,Deccan Chargers,1,WPUJC Vaas,8,16.5,16,10,3,4,1,0,1,1,caught,24,0,26,2,1,161,18.5,7,IK Pathan
419117,Deccan Chargers,1,Jaskaran Singh,9,18.6,3,3,1,1,1,0,0,0,0,6,0,12,1,0,0,0.0,0,0
419117,Deccan Chargers,1,RP Singh,10,19.3,4,2,0,1,0,1,0,0,0,24,0,42,1,1,0,0.0,0,0
419117,Kings XI Punjab,2,RS Bopara,1,0.1,38,32,12,11,2,1,5,0,caught,0,0,0,0,0,68,11.6,6,RG Sharma
419117,Kings XI Punjab,2,MS Bisla,2,0.1,0,7,7,0,0,0,0,0,run out,0,0,0,0,0,10,2.2,1,WPUJC Vaas
419117,Kings XI Punjab,2,KC Sangakkara,3,2.3,0,3,3,0,0,0,0,0,bowled,0,0,0,0,0,11,2.6,2,WPUJC Vaas
419117,Kings XI Punjab,2,Yuvraj Singh,4,3.1,4,6,5,0,0,0,1,0,caught,24,0,21,2,0,22,4.6,3,WPUJC Vaas
419117,Kings XI Punjab,2,DPMD Jayawardene,5,5.1,14,9,4,2,0,0,3,0,bowled,0,0,0,0,0,46,7.4,4,A Symonds
419117,Kings XI Punjab,2,AB Barath,6,7.5,7,10,6,3,0,0,1,0,caught,0,0,0,0,0,57,10.1,5,PP Ojha
419117,Kings XI Punjab,2,IK Pathan,7,10.2,60,29,3,12,3,0,3,5,caught,18,0,16,1,0,152,19.1,8,Jaskaran Singh
419117,Kings XI Punjab,2,PP Chawla,8,12.1,9,13,7,5,0,0,1,0,caught,18,0,24,0,0,104,16.1,7,RP Singh
419117,Kings XI Punjab,2,Bipul Sharma,9,16.2,8,6,1,4,0,0,1,0,0,12,0,19,1,0,0,0.0,0,0
419117,Kings XI Punjab,2,S Sreesanth,10,19.2,12,5,2,0,0,0,3,0,0,24,0,50,1,1,0,0.0,0,0
419117,Kings XI Punjab,2,SJ Srivastava,0,0.0,0,0,0,0,0,0,0,0,0,24,0,39,1,0,0,0.0,0,0
419117,Deccan Chargers,1,PP Ojha,0,0.0,0,0,0,0,0,0,0,0,0,24,0,31,1,0,0,0.0,0,0
419143,Kings XI Punjab,1,MS Bisla,1,0.1,20,14,7,2,1,0,4,0,caught,0,0,0,0,0,29,3.3,1,SR Watson
419143,Kings XI Punjab,1,DPMD Jayawardene,2,0.1,45,32,10,14,0,0,6,1,caught,0,0,0,0,0,109,11.5,4,AP Dole
419143,Kings XI Punjab,1,KC Sangakkara,3,3.4,9,8,2,3,1,0,1,0,caught,0,0,0,0,0,52,6.1,2,SK Trivedi
419143,Kings XI Punjab,1,Yuvraj Singh,4,6.2,28,16,6,6,0,0,1,3,bowled,0,0,0,0,0,108,11.3,3,AP Dole
419143,Kings XI Punjab,1,IK Pathan,5,11.4,24,23,5,14,3,0,1,0,0,6,0,17,0,0,0,0.0,0,0
419143,Kings XI Punjab,1,RS Bopara,6,11.6,8,11,3,8,0,0,0,0,run out,12,0,16,1,2,127,15.2,5,FY Fazal
419143,Kings XI Punjab,1,PP Chawla,7,15.3,10,15,6,8,1,0,0,0,caught,24,0,27,0,0,149,19.2,6,SK Trivedi
419143,Kings XI Punjab,1,Bipul Sharma,8,19.3,1,1,0,1,0,0,0,0,0,6,0,12,0,0,0,0.0,0,0
419143,Rajasthan Royals,2,MJ Lumb,1,0.1,83,41,15,7,0,0,16,2,caught,0,0,0,0,0,109,9.3,1,RS Bopara
419143,Rajasthan Royals,2,NV Ojha,2,0.1,44,37,13,15,2,1,4,1,0,0,0,0,0,0,0,0.0,0,0
419143,Rajasthan Royals,2,YK Pathan,3,9.4,21,12,2,9,0,0,0,2,0,24,0,25,0,1,0,0.0,0,0
419143,Rajasthan Royals,2,AP Dole,0,0.0,0,0,0,0,0,0,0,0,0,24,0,34,2,2,0,0.0,0,0
419143,Rajasthan Royals,2,SR Watson,0,0.0,0,0,0,0,0,0,0,0,0,24,0,18,1,1,0,0.0,0,0
419143,Rajasthan Royals,2,SK Trivedi,0,0.0,0,0,0,0,0,0,0,0,0,24,0,21,2,1,0,0.0,0,0
419143,Rajasthan Royals,2,SK Warne,0,0.0,0,0,0,0,0,0,0,0,0,18,0,41,0,1,0,0.0,0,0
419143,Rajasthan Royals,2,FY Fazal,0,0.0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0.0,0,0
419143,Kings XI Punjab,1,S Sreesanth,0,0.0,0,0,0,0,0,0,0,0,0,18,0,34,0,5,0,0.0,0,0
419143,Kings XI Punjab,1,RR Powar,0,0.0,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0.0,0,0
419143,Kings XI Punjab,1,J Theron,0,0.0,0,0,0,0,0,0,0,0,0,12,0,23,0,0,0,0.0,0,0
1074961,Hong Kong,1,Nizakat Khan,1,0.1,1,2,1,1,0,0,0,0,bowled,0,0,0,0,0,3,0.4,1,Bilal Khan
1074961,Hong Kong,1,Aizaz Khan,2,0.1,19,14,7,3,0,0,4,0,caught,18,0,18,1,0,37,5.4,4,Mohammad Nadeem
1074961,Hong Kong,1,Babar Hayat,3,0.5,5,6,4,1,0,0,1,0,lbw,0,0,0,0,0,21,2.5,2,Bilal Khan
1074961,Hong Kong,1,Anshuman Rath,4,2.6,8,8,5,1,0,1,1,0,caught,0,0,0,0,0,29,4.1,3,Bilal Khan
1074961,Hong Kong,1,Waqas Khan,5,4.2,7,13,6,7,0,0,0,0,lbw,0,0,0,0,0,46,8.3,6,Zeeshan Maqsood
1074961,Hong Kong,1,Shahid Wasif,6,5.5,3,2,0,1,1,0,0,0,run out,0,0,0,0,0,38,6.1,5,Zeeshan Maqsood
1074961,Hong Kong,1,Ehsan Khan,7,6.2,10,18,12,4,1,0,1,0,lbw,12,0,20,1,0,56,11.2,7,Kaleemullah
1074961,Hong Kong,1,C Carter,8,8.4,17,21,6,13,2,0,0,0,caught,0,0,0,0,0,87,18.3,10,Khawar Ali
1074961,Hong Kong,1,Ehsan Nawaz,9,11.3,0,2,2,0,0,0,0,0,caught,6,0,11,0,0,56,11.4,8,Kaleemullah
1074961,Hong Kong,1,Nadeem Ahmed,10,11.5,7,16,10,5,1,0,0,0,bowled,24,0,29,1,0,72,15.5,9,Khawar Ali
1074961,Hong Kong,1,Tanveer Ahmed,11,15.6,7,9,5,1,1,0,1,0,0,6,0,11,0,0,0,0.0,0,0
1074961,Oman,2,Zeeshan Maqsood,1,0.1,15,18,12,3,0,0,3,0,caught,24,0,14,1,0,31,5.1,2,Aizaz Khan
1074961,Oman,2,A Poulose,2,0.1,0,2,2,0,0,0,0,0,bowled,0,0,0,0,0,1,0.3,1,Nadeem Ahmed
1074961,Oman,2,Aqib Ilyas,3,0.4,56,30,11,6,2,0,10,1,0,0,0,0,0,0,0,0.0,0,0
1074961,Oman,2,Khawar Ali,4,5.2,13,9,3,3,1,0,2,0,caught,21,0,12,2,0,60,8.2,3,Ehsan Khan
1074961,Oman,2,Khurram Nawaz,5,8.3,5,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0
1074961,Oman,2,Bilal Khan,0,0.0,0,0,0,0,0,0,0,0,0,24,0,16,3,2,0,0.0,0,0
1074961,Oman,2,Kaleemullah,0,0.0,0,0,0,0,0,0,0,0,0,24,1,23,2,0,0,0.0,0,0
1074961,Oman,2,Mohammad Nadeem,0,0.0,0,0,0,0,0,0,0,0,0,18,0,19,1,0,0,0.0,0,0
1023581,Sydney Thunder,1,KR Patterson,1,0.1,8,10,5,2,1,0,1,0,caught,0,0,0,0,0,16,2.4,1,SNJ O'Keefe
1023581,Sydney Thunder,1,RJ Gibson,2,0.1,53,43,17,12,6,0,6,0,caught,0,0,0,0,0,127,16.4,7,BJ Dwarshuis
