match_id,inning-batting,name,position,over-batsman,score,balls_bat,dots,ones,twos,threes,fours,sixes,out,balls_bowl,maidens,runs_bowled,wickets,bowler_extras,wicket_score,wicket_overs,wicket_no,wicket_bowler
249759,2,DR Martyn,4,4.1,47,71,44,18,1,1,6,0,0,0,0,0,0,0,0,0.0,0,0
249759,2,B Lee,0,0.0,0,0,0,0,0,0,0,0,0,46,0,43,1,2,0,0.0,0,0
249759,2,NW Bracken,0,0.0,0,0,0,0,0,0,0,0,0,36,0,19,3,3,0,0.0,0,0
249759,2,GD McGrath,0,0.0,0,0,0,0,0,0,0,0,0,42,3,22,2,2,0,0.0,0,0
249759,2,A Symonds,0,0.0,0,0,0,0,0,0,0,0,0,18,0,16,0,0,0,0.0,0,0
249759,2,GB Hogg,0,0.0,0,0,0,0,0,0,0,0,0,24,1,10,1,1,0,0.0,0,0
881747,1,Ayasha Rahman,1,0.1,5,19,15,3,1,0,0,0,caught,0,0,0,0,0,9,3.6,1,A Mazvishaya
881747,1,Sharmin Akhter,2,0.1,22,34,15,16,3,0,0,0,run out,0,0,0,0,0,60,15.1,4,SM Mayers
881747,1,Shaila Sharmin,3,3.7,0,2,2,0,0,0,0,0,caught,25,0,7,2,5,10,4.3,2,J Nkomo
881747,1,Rumana Ahmed,4,4.4,0,2,2,0,0,0,0,0,caught and bowled,24,2,8,4,0,10,4.5,3,J Nkomo
881747,1,Fargana Hoque,5,4.6,44,43,14,21,3,0,4,0,run out,0,0,0,0,0,86,19.2,5,J Nkomo
881747,1,Ritu Moni,6,15.2,9,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
881747,1,Jahanara Alam,7,19.3,2,4,2,2,0,0,0,0,0,14,1,10,0,0,0,0.0,0,0
881747,2,M Mupachikwa,1,0.1,9,13,10,1,1,0,0,1,run out,0,0,0,0,0,14,3.1,1,Khadija Tul Kubra
881747,2,CS Mugeri,2,0.1,7,11,5,5,1,0,0,0,caught,18,0,22,0,0,21,6.1,2,Rumana Ahmed
881747,2,J Nkomo,3,3.2,4,17,15,1,0,1,0,0,caught,24,0,9,2,3,21,6.5,3,Rumana Ahmed
881747,2,P Mujaji,5,6.6,10,10,5,2,2,0,1,0,lbw,0,0,0,0,0,33,8.5,4,Rumana Ahmed
881747,2,SM Mayers,4,6.2,2,3,1,2,0,0,0,0,caught,6,0,6,0,0,33,9.1,5,Fahima Khatun
881747,2,M Musonda,6,8.6,2,11,9,2,0,0,0,0,caught,0,0,0,0,0,41,12.1,6,Shaila Sharmin
881747,2,P Marange,7,9.2,7,13,9,1,3,0,0,0,caught,24,0,13,0,1,44,14.1,8,Shaila Sharmin
881747,2,A Mazvishaya,8,12.2,1,4,3,1,0,0,0,0,stumped,24,0,11,1,1,44,13.3,7,Fahima Khatun
881747,2,C Chatonzwa,9,13.4,3,17,14,3,0,0,0,0,stumped,18,0,14,0,0,56,18.1,9,Rumana Ahmed
881747,2,T Mlilo,10,14.2,3,13,7,3,0,0,0,0,0,6,0,7,0,1,0,0.0,0,0
881747,2,N Nyathi,11,18.2,0,5,5,0,0,0,0,0,run out,0,0,0,0,0,57,19.2,10,Jahanara Alam
881747,1,Lata Mondal,0,0.0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0.0,0,0
881747,1,Khadija Tul Kubra,0,0.0,0,0,0,0,0,0,0,0,0,24,0,7,0,1,0,0.0,0,0
881747,1,Fahima Khatun,0,0.0,0,0,0,0,0,0,0,0,0,24,1,11,2,1,0,0.0,0,0
589310,1,G Gambhir,1,0.1,15,27,19,4,2,1,1,0,caught,0,0,0,0,0,29,8.4,2,Mohammad Irfan
589310,1,AM Rahane,2,0.1,4,11,9,0,0,0,1,0,caught,0,0,0,0,0,19,4.3,1,Mohammad Irfan
589310,1,V Kohli,3,4.4,7,17,13,3,0,0,1,0,caught,0,0,0,0,0,37,9.3,3,Junaid Khan
589310,1,Yuvraj Singh,4,8.5,23,22,13,5,1,0,4,0,bowled,0,0,0,0,0,63,15.5,4,Mohammad Hafeez
589310,1,SK Raina,5,9.4,31,60,39,17,0,0,2,1,lbw,0,0,0,0,0,111,28.4,5,Saeed Ajmal
589310,1,MS Dhoni,6,15.6,36,55,36,14,0,0,1,3,caught,0,0,0,0,0,131,34.4,7,Umar Gul
589310,1,R Ashwin,7,28.5,0,1,1,0,0,0,0,0,lbw,60,1,44,2,3,111,28.5,6,Saeed Ajmal
589310,1,RA Jadeja,8,28.6,27,39,26,7,4,0,0,2,caught,60,2,19,1,0,167,43.4,10,Saeed Ajmal
589310,1,B Kumar,9,34.5,2,10,7,2,0,0,0,0,lbw,60,2,30,2,1,141,37.5,8,Saeed Ajmal
